"id","attendance_date","time","machine_id","create_uid/id","create_date","date","department/id","name","employee_id/id","write_uid/id","write_date"
"__export__.ecube_raw_attendance_160606","2017-12-26 08:41:53","08:41:53","8801","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1801","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160607","2017-12-26 08:42:05","08:42:05","8350","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1788","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160608","2017-12-26 08:42:17","08:42:17","8332","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1759","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160609","2017-12-26 08:42:27","08:42:27","8895","base.user_root","2017-12-27 11:50:25","2017-12-26","FINISHING QUALITY ""A""","192.168.20.24","__export__.hr_employee_1460","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160610","2017-12-26 08:43:03","08:43:03","8749","base.user_root","2017-12-27 11:50:25","2017-12-26","INTER QUALITY","192.168.20.24","__export__.hr_employee_1548","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160611","2017-12-26 08:43:21","08:43:21","8929","base.user_root","2017-12-27 11:50:25","2017-12-26","FINISHING QUALITY ""A""","192.168.20.24","__export__.hr_employee_1467","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160612","2017-12-26 08:43:27","08:43:27","5148","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1715","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160613","2017-12-26 08:44:11","08:44:11","7619","base.user_root","2017-12-27 11:50:25","2017-12-26","FINISHING QUALITY ""B""","192.168.20.24","__export__.hr_employee_1513","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160614","2017-12-26 08:46:35","08:46:35","7418","base.user_root","2017-12-27 11:50:25","2017-12-26","","192.168.20.24","","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160615","2017-12-26 08:46:43","08:46:43","4847","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 04","192.168.20.24","__export__.hr_employee_1706","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160616","2017-12-26 08:48:31","08:48:31","8362","base.user_root","2017-12-27 11:50:25","2017-12-26","CLIPPING","192.168.20.24","__export__.hr_employee_1353","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160617","2017-12-26 08:48:56","08:48:56","8864","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1743","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160618","2017-12-26 08:49:11","08:49:11","9037","base.user_root","2017-12-27 11:50:25","2017-12-26","INTER QUALITY","192.168.20.24","__export__.hr_employee_1558","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160619","2017-12-26 08:49:15","08:49:15","8543","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1793","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160620","2017-12-26 08:49:38","08:49:38","6775","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 03","192.168.20.24","__export__.hr_employee_1703","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160621","2017-12-26 08:49:59","08:49:59","8364","base.user_root","2017-12-27 11:50:25","2017-12-26","CLIPPING","192.168.20.24","__export__.hr_employee_1354","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160622","2017-12-26 08:50:06","08:50:06","6538","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1761","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160623","2017-12-26 08:50:29","08:50:29","8685","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1798","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160624","2017-12-26 08:50:36","08:50:36","7941","base.user_root","2017-12-27 11:50:25","2017-12-26","FINISHING QUALITY ""B""","192.168.20.24","__export__.hr_employee_1478","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160625","2017-12-26 08:52:10","08:52:10","8708","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 01","192.168.20.24","__export__.hr_employee_1695","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160626","2017-12-26 08:53:13","08:53:13","6822","base.user_root","2017-12-27 11:50:25","2017-12-26","PACKING ""B""","192.168.20.24","__export__.hr_employee_1582","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160627","2017-12-26 08:53:48","08:53:48","7392","base.user_root","2017-12-27 11:50:25","2017-12-26","SEWING QUALITY LINE 04","192.168.20.24","__export__.hr_employee_1682","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160628","2017-12-26 08:54:24","08:54:24","6780","base.user_root","2017-12-27 11:50:25","2017-12-26","INTER QUALITY","192.168.20.24","__export__.hr_employee_1551","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160629","2017-12-26 08:54:40","08:54:40","8342","base.user_root","2017-12-27 11:50:25","2017-12-26","CLIPPING","192.168.20.24","__export__.hr_employee_1345","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160630","2017-12-26 08:55:02","08:55:02","6051","base.user_root","2017-12-27 11:50:25","2017-12-26","INTER QUALITY","192.168.20.24","__export__.hr_employee_1550","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160631","2017-12-26 08:55:36","08:55:36","6131","base.user_root","2017-12-27 11:50:25","2017-12-26","FINISHING QUALITY ""B""","192.168.20.24","__export__.hr_employee_1508","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160632","2017-12-26 08:55:41","08:55:41","8167","base.user_root","2017-12-27 11:50:25","2017-12-26","FINISHING QUALITY ""B""","192.168.20.24","__export__.hr_employee_1481","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160633","2017-12-26 08:56:16","08:56:16","8772","base.user_root","2017-12-27 11:50:25","2017-12-26","CLIPPING","192.168.20.24","__export__.hr_employee_1366","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160634","2017-12-26 08:56:27","08:56:27","8369","base.user_root","2017-12-27 11:50:25","2017-12-26","CLIPPING","192.168.20.24","__export__.hr_employee_1357","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160635","2017-12-26 08:56:36","08:56:36","8359","base.user_root","2017-12-27 11:50:25","2017-12-26","CLIPPING","192.168.20.24","__export__.hr_employee_1351","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160636","2017-12-26 08:56:44","08:56:44","8233","base.user_root","2017-12-27 11:50:25","2017-12-26","PACKING ""C""","192.168.20.24","__export__.hr_employee_1588","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160637","2017-12-26 08:57:13","08:57:13","9013","base.user_root","2017-12-27 11:50:25","2017-12-26","PACKING ""B""","192.168.20.24","__export__.hr_employee_1572","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160638","2017-12-26 08:58:33","08:58:33","8168","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1753","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160639","2017-12-26 08:58:36","08:58:36","7755","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1733","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160640","2017-12-26 08:58:44","08:58:44","6496","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1717","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160641","2017-12-26 08:58:50","08:58:50","8299","base.user_root","2017-12-27 11:50:25","2017-12-26","FINISHING QUALITY ""B""","192.168.20.24","__export__.hr_employee_1483","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160642","2017-12-26 08:59:08","08:59:08","8892","base.user_root","2017-12-27 11:50:25","2017-12-26","PACKING ""B""","192.168.20.24","__export__.hr_employee_1576","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160643","2017-12-26 08:59:34","08:59:34","7489","base.user_root","2017-12-27 11:50:25","2017-12-26","CLIPPING","192.168.20.24","__export__.hr_employee_1376","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160644","2017-12-26 09:00:17","09:00:17","7907","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1752","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160645","2017-12-26 09:01:02","09:01:02","8839","base.user_root","2017-12-27 11:50:25","2017-12-26","CLIPPING","192.168.20.24","__export__.hr_employee_1369","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160646","2017-12-26 09:01:07","09:01:07","8840","base.user_root","2017-12-27 11:50:25","2017-12-26","CLIPPING","192.168.20.24","__export__.hr_employee_1370","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160647","2017-12-26 09:01:30","09:01:30","8657","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1796","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160648","2017-12-26 09:02:04","09:02:04","7997","base.user_root","2017-12-27 11:50:25","2017-12-26","FINISHING QUALITY ""A""","192.168.20.24","__export__.hr_employee_1444","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160649","2017-12-26 09:03:26","09:03:26","8212","base.user_root","2017-12-27 11:50:25","2017-12-26","R&I DEPARTMENT","192.168.20.24","__export__.hr_employee_1663","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160650","2017-12-26 09:03:32","09:03:32","8354","base.user_root","2017-12-27 11:50:25","2017-12-26","CLIPPING","192.168.20.24","__export__.hr_employee_1349","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160651","2017-12-26 09:03:36","09:03:36","6895","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1763","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160652","2017-12-26 09:03:49","09:03:49","8971","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1757","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160653","2017-12-26 09:03:59","09:03:59","8454","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1790","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160654","2017-12-26 09:04:04","09:04:04","4256","base.user_root","2017-12-27 11:50:25","2017-12-26","SEWING QUALITY LINE 04","192.168.20.24","__export__.hr_employee_1681","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160655","2017-12-26 09:04:15","09:04:15","7329","base.user_root","2017-12-27 11:50:25","2017-12-26","FINISHING QUALITY ""B""","192.168.20.24","__export__.hr_employee_1512","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160656","2017-12-26 09:04:19","09:04:19","6724","base.user_root","2017-12-27 11:50:25","2017-12-26","FINISHING QUALITY ""B""","192.168.20.24","__export__.hr_employee_1510","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160657","2017-12-26 09:04:27","09:04:27","8266","base.user_root","2017-12-27 11:50:25","2017-12-26","SEWING QUALITY LINE 05","192.168.20.24","__export__.hr_employee_1688","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160658","2017-12-26 09:04:56","09:04:56","6738","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1725","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160659","2017-12-26 09:05:05","09:05:05","8268","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1782","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160660","2017-12-26 09:05:25","09:05:25","8131","base.user_root","2017-12-27 11:50:25","2017-12-26","FINISHING QUALITY ""A""","192.168.20.24","__export__.hr_employee_1446","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160661","2017-12-26 09:05:31","09:05:31","6698","base.user_root","2017-12-27 11:50:25","2017-12-26","CLIPPING","192.168.20.24","__export__.hr_employee_1375","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160662","2017-12-26 09:06:20","09:06:20","8556","base.user_root","2017-12-27 11:50:25","2017-12-26","CLIPPING","192.168.20.24","__export__.hr_employee_1363","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160663","2017-12-26 09:07:38","09:07:38","6959","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1726","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160664","2017-12-26 09:09:16","09:09:16","8687","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1799","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160665","2017-12-26 09:09:49","09:09:49","8278","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1783","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160666","2017-12-26 09:10:39","09:10:39","8974","base.user_root","2017-12-27 11:50:25","2017-12-26","FINISHING QUALITY ""A""","192.168.20.24","__export__.hr_employee_1474","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160667","2017-12-26 09:10:54","09:10:54","8970","base.user_root","2017-12-27 11:50:25","2017-12-26","WORKSHOP(MECHANICAL)","192.168.20.24","__export__.hr_employee_1811","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160668","2017-12-26 09:11:00","09:11:00","7295","base.user_root","2017-12-27 11:50:25","2017-12-26","FINISHING QUALITY ""B""","192.168.20.24","__export__.hr_employee_1511","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160669","2017-12-26 09:11:28","09:11:28","8786","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1769","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160670","2017-12-26 09:11:34","09:11:34","8764","base.user_root","2017-12-27 11:50:25","2017-12-26","INTER QUALITY","192.168.20.24","__export__.hr_employee_1553","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160671","2017-12-26 09:11:41","09:11:41","3975","base.user_root","2017-12-27 11:50:25","2017-12-26","INTER QUALITY","192.168.20.24","__export__.hr_employee_1549","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160672","2017-12-26 09:11:45","09:11:45","8899","base.user_root","2017-12-27 11:50:25","2017-12-26","CLIPPING","192.168.20.24","__export__.hr_employee_1372","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160673","2017-12-26 09:12:01","09:12:01","8215","base.user_root","2017-12-27 11:50:25","2017-12-26","SEWING QUALITY LINE 05","192.168.20.24","__export__.hr_employee_1686","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160674","2017-12-26 09:12:10","09:12:10","8599","base.user_root","2017-12-27 11:50:25","2017-12-26","FINISHING QUALITY ""A""","192.168.20.24","__export__.hr_employee_1453","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160675","2017-12-26 09:12:25","09:12:25","8904","base.user_root","2017-12-27 11:50:25","2017-12-26","FINISHING QUALITY ""C""","192.168.20.24","__export__.hr_employee_1536","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160676","2017-12-26 09:12:31","09:12:31","8426","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1789","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160677","2017-12-26 09:12:39","09:12:39","8145","base.user_root","2017-12-27 11:50:25","2017-12-26","ADMIN DEPARTMENT","192.168.20.24","__export__.hr_employee_1301","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160678","2017-12-26 09:12:58","09:12:58","8654","base.user_root","2017-12-27 11:50:25","2017-12-26","R&I DEPARTMENT","192.168.20.24","__export__.hr_employee_1666","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160679","2017-12-26 09:13:08","09:13:08","6111","base.user_root","2017-12-27 11:50:25","2017-12-26","CLIPPING","192.168.20.24","__export__.hr_employee_1343","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160680","2017-12-26 09:13:13","09:13:13","8603","base.user_root","2017-12-27 11:50:25","2017-12-26","CLIPPING","192.168.20.24","__export__.hr_employee_1365","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160681","2017-12-26 09:15:00","09:15:00","5326","base.user_root","2017-12-27 11:50:25","2017-12-26","SEWING QUALITY LINE 02","192.168.20.24","__export__.hr_employee_1673","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160682","2017-12-26 09:15:21","09:15:21","6907","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1764","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160683","2017-12-26 09:15:56","09:15:56","8765","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1740","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160684","2017-12-26 09:16:15","09:16:15","7857","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1734","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160685","2017-12-26 09:16:33","09:16:33","8813","base.user_root","2017-12-27 11:50:25","2017-12-26","FINISHING QUALITY ""A""","192.168.20.24","__export__.hr_employee_1457","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160686","2017-12-26 09:17:37","09:17:37","7611","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1751","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160687","2017-12-26 09:17:59","09:17:59","8501","base.user_root","2017-12-27 11:50:25","2017-12-26","FINISHING QUALITY ""B""","192.168.20.24","__export__.hr_employee_1488","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160688","2017-12-26 09:19:30","09:19:30","8649","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1774","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160689","2017-12-26 09:19:42","09:19:42","8267","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 04","192.168.20.24","__export__.hr_employee_1709","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160690","2017-12-26 09:21:07","09:21:07","8860","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 01","192.168.20.24","__export__.hr_employee_1697","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160691","2017-12-26 09:22:32","09:22:32","6626","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1721","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160692","2017-12-26 09:24:09","09:24:09","6663","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1723","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160693","2017-12-26 09:25:05","09:25:05","5079","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 03","192.168.20.24","__export__.hr_employee_1701","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160694","2017-12-26 09:26:18","09:26:18","8951","base.user_root","2017-12-27 11:50:25","2017-12-26","FINISHING QUALITY ""C""","192.168.20.24","__export__.hr_employee_1542","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160695","2017-12-26 09:29:28","09:29:28","8195","base.user_root","2017-12-27 11:50:25","2017-12-26","WORKSHOP(MECHANICAL)","192.168.20.24","__export__.hr_employee_1810","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160696","2017-12-26 09:29:41","09:29:41","6664","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1724","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160697","2017-12-26 09:29:46","09:29:46","7439","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1730","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160698","2017-12-26 09:30:01","09:30:01","8675","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1797","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160699","2017-12-26 09:31:23","09:31:23","7631","base.user_root","2017-12-27 11:50:25","2017-12-26","PRODUCT DEVELOPMENT SAMPLING","192.168.20.24","__export__.hr_employee_1635","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160700","2017-12-26 09:35:45","09:35:45","8031","base.user_root","2017-12-27 11:50:25","2017-12-26","SEWING QUALITY LINE 06","192.168.20.24","__export__.hr_employee_1689","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160701","2017-12-26 09:39:55","09:39:55","7802","base.user_root","2017-12-27 11:50:25","2017-12-26","QUALITY EXECUTIVE","192.168.20.24","__export__.hr_employee_1654","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160702","2017-12-26 09:42:41","09:42:41","8893","base.user_root","2017-12-27 11:50:25","2017-12-26","CLIPPING","192.168.20.24","__export__.hr_employee_1371","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160703","2017-12-26 09:46:30","09:46:30","5469","base.user_root","2017-12-27 11:50:25","2017-12-26","SEWING QUALITY LINE 02","192.168.20.24","__export__.hr_employee_1674","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160704","2017-12-26 10:09:55","10:09:55","6460","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1781","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160705","2017-12-26 10:15:44","10:15:44","7855","base.user_root","2017-12-27 11:50:25","2017-12-26","QUALITY EXECUTIVE","192.168.20.24","__export__.hr_employee_1656","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160706","2017-12-26 10:46:20","10:46:20","5708","base.user_root","2017-12-27 11:50:25","2017-12-26","QUALITY EXECUTIVE","192.168.20.24","__export__.hr_employee_1652","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160707","2017-12-26 10:46:59","10:46:59","7940","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1767","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160708","2017-12-26 11:41:15","11:41:15","6625","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1720","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160709","2017-12-26 13:32:03","13:32:03","8392","base.user_root","2017-12-27 11:50:25","2017-12-26","CLIPPING","192.168.20.24","__export__.hr_employee_1360","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160710","2017-12-26 13:56:13","13:56:13","8850","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1742","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160711","2017-12-26 17:44:50","17:44:50","5079","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 03","192.168.20.24","__export__.hr_employee_1701","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160712","2017-12-26 17:46:01","17:46:01","6051","base.user_root","2017-12-27 11:50:25","2017-12-26","INTER QUALITY","192.168.20.24","__export__.hr_employee_1550","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160713","2017-12-26 17:46:10","17:46:10","9037","base.user_root","2017-12-27 11:50:25","2017-12-26","INTER QUALITY","192.168.20.24","__export__.hr_employee_1558","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160714","2017-12-26 17:48:39","17:48:39","8971","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1757","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160715","2017-12-26 17:51:01","17:51:01","7611","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 05","192.168.20.24","__export__.hr_employee_1751","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160716","2017-12-26 17:51:06","17:51:06","8233","base.user_root","2017-12-27 11:50:25","2017-12-26","PACKING ""C""","192.168.20.24","__export__.hr_employee_1588","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160717","2017-12-26 17:52:25","17:52:25","8195","base.user_root","2017-12-27 11:50:25","2017-12-26","WORKSHOP(MECHANICAL)","192.168.20.24","__export__.hr_employee_1810","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160718","2017-12-26 17:52:39","17:52:39","8299","base.user_root","2017-12-27 11:50:25","2017-12-26","FINISHING QUALITY ""B""","192.168.20.24","__export__.hr_employee_1483","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160719","2017-12-26 17:52:48","17:52:48","7855","base.user_root","2017-12-27 11:50:25","2017-12-26","QUALITY EXECUTIVE","192.168.20.24","__export__.hr_employee_1656","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160720","2017-12-26 17:53:39","17:53:39","7295","base.user_root","2017-12-27 11:50:25","2017-12-26","FINISHING QUALITY ""B""","192.168.20.24","__export__.hr_employee_1511","base.user_root","2017-12-27 11:50:25"
"__export__.ecube_raw_attendance_160721","2017-12-26 17:54:05","17:54:05","8801","base.user_root","2017-12-27 11:50:25","2017-12-26","STITCHING LINE 06","192.168.20.24","__export__.hr_employee_1801","base.user_root","2017-12-27 11:50:25"
